id;pid;lat;lng;price;precio garaje;precio - gt;gross size;net size;land size;rooms;bedrooms;bathrooms;garaje;trastero;type;subType;planta;estado;terraceSize;community;energyPerformance;wardrobes;conditionedAir;heating;hotWater;caretaker;elevator;alarm;securityCams;reinforcedDoor;personalSecurity;tennisCourt;basketField;footballField;squash;pool
4356;GV00007329;37.3366459;-6.024844211;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4370;GV00007358;37.25536195;-6.934243248;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4446;GV00007544;37.30151173;-7.344943093;0;0;0;90;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4502;GV00007680;37.25859896;-7.206708843;0;0;0;90;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4539;GV00007789;37.25024347;-7.200959334;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5151;GV00009098;36.45351237;-6.120294231;0;0;0;90;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5296;GV00009426;41.2602533;1.773514859;0;0;0;90;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5339;GV00009569;37.42035786;-6.16500398;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5494;GV00009891;37.37650991;-5.956028568;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5656;GV00010277;37.42035786;-6.16500398;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5970;GV00010917;39.15018591;-3.018623231;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6078;GV00011201;38.68667071;-6.409201558;0;0;0;90;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6079;GV00011202;38.68667071;-6.409201558;0;0;0;90;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6115;GV00011263;38.68667071;-6.409201558;0;0;0;90;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6171;GV00011374;40.5989335;-3.246984418;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6176;GV00011384;38.68667071;-6.409201558;0;0;0;90;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6181;GV00011390;38.68667071;-6.409201558;0;0;0;90;;;0;;;0;0;flat;;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6182;GV00011391;38.68667071;-6.409201558;0;0;0;90;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6250;GV00011497;36.70114967;-3.440577276;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6269;GV00011527;36.70114967;-3.440577276;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6409;GV00011893;40.76771752;-3.416978251;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6458;GV00011988;42.26052833;2.366178567;0;0;0;90;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6586;GV00012276;37.3870957;-5.919027253;0;0;0;90;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6644;GV00012404;37.25679255;-6.947380614;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7136;PIL00000476;43.53219579;-5.66301832;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7205;PIL00000548;43.38685827;-6.076125402;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7211;PIL00000554;41.5102756;-5.740571067;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7407;PIL00000759;40.46678768;0.469015838;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7452;PIL00000806;40.4639347;0.179302;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7631;PIL00000995;38.34061916;-0.498263803;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
8020;PIL00001401;39.50316216;2.753531161;0;0;0;90;;;0;;;0;0;flat;;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
8328;PIL00001727;41.67994608;2.056696079;0;0;0;90;;;0;;;0;0;flat;;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
8992;PIL00002407;40.41677642;0.427224845;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
8997;PIL00002412;41.41388462;2.168867805;0;0;0;90;;;0;;;0;0;flat;;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
9480;PIL00002907;41.3359659;2.021808802;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10182;PIL00003629;41.55366615;2.021539454;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10195;PIL00003643;41.56352442;2.020604777;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10311;PIL00003763;41.11557609;1.243666545;0;0;0;90;;;0;;;0;0;flat;;9;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10377;PIL00003833;41.15082089;1.103188955;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10831;PIL00004311;41.41150684;2.183745759;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10940;PIL00004430;28.10556661;-15.41763456;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11134;PIL00004634;41.42729362;2.138463623;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11146;PIL00004646;41.74569578;2.64122347;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11384;PIL00004889;41.40296119;2.21180838;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11738;PIL00005259;41.81919918;2.508777814;0;0;0;90;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
12005;PIL00005535;40.44241747;-3.473051171;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
12840;PIL00006405;41.97214382;2.81186638;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
12881;PIL00006451;27.77150358;-15.58105338;0;0;0;90;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13280;PIL00006902;41.43099239;2.218138861;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13562;PIL00007199;43.32753764;-5.667509255;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13771;PIL00007421;42.60512738;-5.566381038;0;0;0;90;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13823;PIL00007474;43.35715737;-5.852697371;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13935;PIL00007588;43.35586118;-5.851738305;0;0;0;90;;;0;;;0;0;flat;;8;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13979;PIL00007632;43.57328144;-5.949896612;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14352;PIL00008036;43.34817735;-4.052893396;0;0;0;90;;;0;;;0;0;flat;;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14435;PIL00008125;42.21308653;-8.734345604;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14588;PIL00008287;43.3552858;-5.861522048;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14797;PIL00008509;43.53034405;-5.659576045;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15198;PIL00008943;43.5409746;-5.703848866;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15201;PIL00008946;43.54165826;-5.659319891;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15318;PIL00009077;43.53816819;-5.647132956;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15377;PIL00009139;43.44212196;-3.85915626;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15409;PIL00009173;42.46057286;-6.05259867;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15738;PIL00009528;43.38940561;-5.187264557;0;0;0;90;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15745;PIL00009535;42.58857051;-5.565766358;0;0;0;90;;;0;;;0;0;flat;;9;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16161;PIL00009997;41.36662921;2.013930939;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16191;PIL00010031;41.11358256;1.244199461;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16371;PIL00010221;41.3892249;2.13748816;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16842;PIL00010712;36.60724759;-4.518347776;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16973;PIL00010848;41.97497981;2.800908851;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17106;PIL00010987;41.15088773;1.106359484;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17266;PIL00011162;37.39298115;-5.961222415;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17324;PIL00011226;36.52665168;-6.183973008;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17704;PIL00011630;41.37083649;2.107947079;0;0;0;90;;;0;;;0;0;flat;;9;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
18081;PIL00012038;43.55995267;-5.93073804;0;0;0;90;;;0;;;0;0;flat;;9;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
18451;PIL00012426;43.3303504;-5.770670296;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
18634;PIL00012617;41.40165013;2.122381851;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
18927;PIL00012934;41.49718241;2.158259309;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
19573;PIL00013633;39.19603432;-0.43510159;0;0;0;90;;;0;;;0;0;flat;;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
19718;PIL00013787;41.54248926;2.215687812;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
20078;PIL00014167;40.37130684;-3.711519989;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
20371;PIL00014473;41.32896255;2.095376326;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21404;PIL00015589;28.11693662;-15.43993722;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21481;PIL00015669;41.8637671;2.660534377;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21507;PIL00015696;43.52568202;-5.684045317;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21625;PIL00015825;43.39053652;-5.183152689;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21769;PIL00015977;41.28149944;1.98057667;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21808;PIL00016020;40.31375807;-3.878906339;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21842;PIL00016056;41.40695401;2.182624739;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21992;PIL00016219;42.1821833;2.48399269;0;0;0;90;;;0;;;0;0;flat;;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22325;PIL00016568;41.60720844;0.629181938;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22469;PIL00016717;41.54826445;2.434959698;0;0;0;90;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22872;PIL00017134;41.52138066;2.128633779;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22929;PIL00017192;41.41446303;2.016303361;0;0;0;90;;;0;;;0;0;flat;;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23310;PIL00017586;41.32194459;2.007574638;0;0;0;90;;;0;;;0;0;flat;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23344;PIL00017623;41.34886734;1.699364017;0;0;0;90;;;0;;;0;0;flat;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23394;PIL00017674;41.33879386;1.693994793;0;0;0;90;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23448;PIL00017729;41.31240456;2.007429834;0;0;0;90;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
